SerialN,Name,Ratings,Price,Condition,Date
SerialN,Name,Ratings,Price,Condition,Date
39_tablet,Not Available,4.5 out of 5 stars,"Rs. 90,500.00",New,2016-04-15
39_tablet,TECHONOMICS INDIA,4 out of 5 stars,"Rs. 91,100.00",New,2016-04-15
39_tablet,APPLE TERMINAL,5 out of 5 stars,"Rs. 91,000.00",New,2016-04-15
39_tablet,Not Available,4.5 out of 5 stars,"Rs. 91,900.00",New,2016-04-15
39_tablet,CaymanSquare,4.5 out of 5 stars,"Rs. 99,900.00",New,2016-04-15
40_tablet,mobilearena,3.5 out of 5 stars,"Rs. 5,100.00",New,2016-04-15
40_tablet,Techstoreindia,4.5 out of 5 stars,"Rs. 5,350.00",New,2016-04-15
40_tablet,CLOUD ETAIL,4.5 out of 5 stars,"Rs. 5,390.00",New,2016-04-15
40_tablet,NEEL ENTERPRISES,3.5 out of 5 stars,"Rs. 5,590.00",New,2016-04-15
40_tablet,Anand Infotech,Not Available,"Rs. 5,500.00",New,2016-04-15
40_tablet,Balaji IT Platform,Not Available,"Rs. 5,899.00",New,2016-04-15
40_tablet,Not Available,4.5 out of 5 stars,"Rs. 6,099.00",New,2016-04-15
40_tablet,Not Available,4.5 out of 5 stars,"Rs. 6,399.00",New,2016-04-15
40_tablet,EDUVILLE PRIVATE LIMITED STORE,1 out of 5 stars,"Rs. 6,800.00",New,2016-04-15
41_tablet,Not Available,4.5 out of 5 stars,"Rs. 31,900.00",New,2016-04-15
41_tablet,Not Available,5 out of 5 stars,"Rs. 31,900.00",New,2016-04-15
41_tablet,APPLE TERMINAL,5 out of 5 stars,"Rs. 32,000.00",New,2016-04-15
41_tablet,Notronics,Not Available,"Rs. 35,499.00",New,2016-04-15
42_tablet,Not Available,4 out of 5 stars,"Rs. 16,900.00",New,2016-04-15
42_tablet,Not Available,4.5 out of 5 stars,"Rs. 16,900.00",New,2016-04-15
42_tablet,Not Available,4.5 out of 5 stars,"Rs. 16,900.00",New,2016-04-15
42_tablet,Ojas_BAN_SLC,5 out of 5 stars,"Rs. 16,900.00",New,2016-04-15
42_tablet,SHREE GANESH MOBILES HYD SLC,4.5 out of 5 stars,"Rs. 16,900.00",New,2016-04-15
42_tablet,ITWORLD_CHE_SLC,4.5 out of 5 stars,"Rs. 16,900.00",New,2016-04-15
42_tablet,MOORTY AND SONS HYD SLC,Not Available,"Rs. 16,900.00",New,2016-04-15
42_tablet,Not Available,4.5 out of 5 stars,"Rs. 17,200.00",New,2016-04-15
42_tablet,R.J.COMPUTERS,4 out of 5 stars,"Rs. 17,900.00",New,2016-04-15
42_tablet,TRADUS  MOBILE,2.5 out of 5 stars,"Rs. 19,800.00",New,2016-04-15
43_tablet,Not Available,4.5 out of 5 stars,"Rs. 6,089.00",New,2016-04-15
43_tablet,Not Available,4.5 out of 5 stars,"Rs. 6,498.00",New,2016-04-15
43_tablet,Unique@Seller-FBA-SLP,4.5 out of 5 stars,"Rs. 6,499.00",New,2016-04-15
43_tablet,Winter Park,4 out of 5 stars,"Rs. 6,799.00",New,2016-04-15
43_tablet,bharat telecom,3 out of 5 stars,"Rs. 6,350.00",New,2016-04-15
43_tablet,Not Available,4.5 out of 5 stars,"Rs. 7,299.00",New,2016-04-15
44_tablet,Not Available,4.5 out of 5 stars,"Rs. 3,899.00",New,2016-04-15
44_tablet,SUPER DEALS  24X7,4.5 out of 5 stars,"Rs. 3,899.00",New,2016-04-15
44_tablet,Not Available,4.5 out of 5 stars,"Rs. 3,947.00",New,2016-04-15
44_tablet,Not Available,4.5 out of 5 stars,"Rs. 4,090.00",New,2016-04-15
44_tablet,Mtwravi2225,1 out of 5 stars,"Rs. 4,099.00",New,2016-04-15
45_tablet,DKonline,4 out of 5 stars,"Rs. 7,870.00",New,2016-04-15
45_tablet,e9accessories,4.5 out of 5 stars,"Rs. 7,870.00",New,2016-04-15
45_tablet,COMPU MART,4.5 out of 5 stars,"Rs. 7,870.00",New,2016-04-15
45_tablet,Not Available,4.5 out of 5 stars,"Rs. 7,870.00",New,2016-04-15
45_tablet,Not Available,4.5 out of 5 stars,"Rs. 7,870.00",New,2016-04-15
45_tablet,A1Price A1Products,4.5 out of 5 stars,"Rs. 7,870.00",New,2016-04-15
45_tablet,RAJARSHI,4.5 out of 5 stars,"Rs. 7,880.00",New,2016-04-15
45_tablet,Not Available,4.5 out of 5 stars,"Rs. 7,899.00",New,2016-04-15
45_tablet,Rainbow Computers,4.5 out of 5 stars,"Rs. 7,920.00",New,2016-04-15
45_tablet,Not Available,4.5 out of 5 stars,"Rs. 7,925.00",New,2016-04-15
46_tablet,APPLE TERMINAL,5 out of 5 stars,"Rs. 38,700.00",New,2016-04-15
46_tablet,TECHONOMICS INDIA,4 out of 5 stars,"Rs. 38,799.00",New,2016-04-15
46_tablet,SRSG World Wide,Not Available,"Rs. 38,747.00",New,2016-04-15
46_tablet,Not Available,4.5 out of 5 stars,"Rs. 38,900.00",New,2016-04-15
46_tablet,Gadgets Online,3.5 out of 5 stars,"Rs. 40,500.00",New,2016-04-15
46_tablet,Notronics,Not Available,"Rs. 41,899.00",New,2016-04-15
47_tablet,Not Available,4.5 out of 5 stars,"Rs. 26,099.00",New,2016-04-15
47_tablet,Not Available,4.5 out of 5 stars,"Rs. 26,099.00",New,2016-04-15
